1,0.0019971038
501,0.0019525308000000001
1001,0.001749208
1501,0.0018513037
2001,0.0018665181
2501,0.0018157543000000003
3001,0.0017017881
3501,0.0017217577000000002
4001,0.0022335417
4501,0.002012222
5001,0.0020198772
5501,0.0020905143
6001,0.0018526247
6501,0.0018703307
7001,0.0019129655999999997
7501,0.001999482
8001,0.0023730376
8501,0.0018606151000000002
9001,0.0018251992
9501,0.0018547636
10001,0.0026090416
10501,0.001803244
11001,0.0018915149999999999
11501,0.0016880564
12001,0.0017243214
12501,0.0018683554
13001,0.0018208157
13501,0.0016774361
14001,0.0017844215
14501,0.0018107993999999998
15001,0.0017726387
15501,0.0017564453
16001,0.0017878708999999999
16501,0.0018061833
17001,0.001822513
17501,0.0019094522
18001,0.0019006761
18501,0.0017931489
19001,0.0017522260000000002
19501,0.001783015
20001,0.0017789097
20501,0.0018951811999999998
21001,0.0017114459
21501,0.0017357759
22001,0.0018181203
22501,0.0017451343
23001,0.0017064913000000002
23501,0.0017501624000000001
24001,0.0017067599999999999
24501,0.0016704858999999999
25001,0.0017246740999999999
25501,0.0017035597
26001,0.0017836483
26501,0.0018050202000000001
27001,0.0017604295999999998
27501,0.0018989373
28001,0.0017927644
28501,0.0016991049000000002
29001,0.0018420405
29501,0.0017408751999999999
30001,0.001904288
30501,0.0017915853
31001,0.0017953021
31501,0.0017717724000000002
32001,0.0017976239000000002
32501,0.0018124512
33001,0.0018829367
33501,0.0018870541
34001,0.0018477813999999999
34501,0.0019118981
35001,0.0018854994999999999
35501,0.0018354471
36001,0.0017954146000000002
36501,0.0018898166
37001,0.0018213828000000001
37501,0.0018391072
38001,0.0018631447
38501,0.0018896237999999998
39001,0.0017918416
39501,0.0018729165999999998
40001,0.0017850011999999999
40501,0.0017625741
41001,0.0018848654
41501,0.0046114781
42001,0.0018879125
42501,0.0022226910999999998
43001,0.0019878458
43501,0.0024807097
44001,0.0021245945
44501,0.0024510137
45001,0.0020097061
45501,0.0019469398999999998
46001,0.0020697186999999997
46501,0.0018376216
47001,0.0019769918000000003
47501,0.0018170148
48001,0.0017961741999999998
48501,0.0019197213000000002
49001,0.001775314
49501,0.0017743195
50001,0.0018617916000000002
50501,0.0017912406
51001,0.0017485222000000003
51501,0.0020849942
52001,0.0017875272000000002
52501,0.0017652185
53001,0.0019654934999999998
53501,0.0018138529
54001,0.0020240029
54501,0.0017833868
55001,0.0018822755999999999
55501,0.0020761775
56001,0.0019687487
56501,0.0019759327
57001,0.001979133
57501,0.0020413283
58001,0.0020279108000000002
58501,0.0020695571
59001,0.0021264124
59501,0.0019328272
60001,0.0020824654
60501,0.0019064046000000002
61001,0.0021099186
61501,0.0019933477
62001,0.0029651358
62501,0.0022473282
63001,0.0018799303
63501,0.0018772658000000002
64001,0.0018581969
64501,0.0024598416
65001,0.0019367414999999998
65501,0.001959631
66001,0.0018072627
66501,0.001768513
67001,0.0018152976000000002
67501,0.0018829816
68001,0.001936399
68501,0.0021074901
69001,0.0019144188999999999
69501,0.0018183084
70001,0.0018554312
70501,0.0018324634999999998
71001,0.0019434766
71501,0.0018859364
72001,0.0019027934
