1,7.302233285203967E-5
501,1.323737431212088E-4
1001,1.8881025718928075E-4
1501,2.4996208831035366E-4
2001,3.3375793706241877E-4
2501,3.71037733628287E-4
3001,4.1761501502396615E-4
3501,4.883479186207839E-4
4001,4.864770205114825E-4
4501,5.672517019550482E-4
5001,0.0014316789749087956
5501,6.560216060956693E-4
6001,7.366335527286183E-4
6501,7.921325356365804E-4
7001,7.982595428232202E-4
7501,9.104165742772101E-4
8001,9.660241573846377E-4
8501,0.0010266268509221772
9001,0.0010826197757283168
9501,0.0011382020378789075
10001,0.001179778260096649
10501,0.0012454354376951022
11001,0.0012825709754013454
11501,0.0012802575423781029
12001,0.0014405323096122774
12501,0.0013826731824162243
13001,0.0015466776462300833
13501,0.001587361960499862
14001,0.0015629013207931364
14501,0.0017002721855986622
15001,0.0017487595525622684
15501,0.001801760716026647
16001,0.0017527651849991329
16501,0.0018949599644868826
17001,0.0018153519644892994
17501,0.002057710978395835
18001,0.0019334208980919209
18501,0.0019887624635019185
19001,0.002034438893710995
19501,0.0020544649509285405
20001,0.0021105576070564363
20501,0.002130681091580752
21001,0.0021627435898742002
21501,0.0021971382561833753
22001,0.0022775374988497285
22501,0.00232314415283235
23001,0.002371216496867533
23501,0.0024004466940295848
24001,0.002480201312823691
24501,0.0025419352824367306
25001,0.0025633400750914703
25501,0.002616505825556381
26001,0.0028459329590433324
26501,0.0027242503173602966
27001,0.0029210619978554926
27501,0.002803139389393707
28001,0.0028901859608372743
28501,0.002909460085124732
29001,0.0030283197912846275
29501,0.0033631269640495933
30001,0.0034456063440148027
30501,0.0032089238811381228
31001,0.0033662640518872704
31501,0.0034526191518884372
32001,0.003499762587909344
32501,0.0034197885133532367
33001,0.0036133362162044072
33501,0.00341686323097113
34001,0.0032825882730140926
34501,0.003515243402653796
35001,0.0038355927993754557
35501,0.00394719129367622
36001,0.003682150447559902
36501,0.0037690566466579774
37001,0.0037433373371305945
37501,0.003744481991632007
38001,0.003804445364521727
38501,0.004122730677955496
39001,0.004114389148748735
39501,0.004054076695750968
40001,0.004046022964777006
40501,0.003998290372567967
41001,0.004049167259362996
41501,0.0040988373701663855
42001,0.004436128678498389
42501,0.004133560612655825
43001,0.004629478728512264
43501,0.0042469286964223855
44001,0.004324365783910475
44501,0.004404190727852745
45001,0.004812035295942793
45501,0.004745467034428917
46001,0.004573515644528388
46501,0.0048194353413673315
47001,0.004558663107021777
47501,0.004970736263117848
48001,0.0044260215480886895
48501,0.005009181943026375
49001,0.005092525409026683
49501,0.005493089969608286
50001,0.004798122732774385
50501,0.005224154068557252
51001,0.005818622631453654
51501,0.005303119950078643
52001,0.004931213896923902
52501,0.005358969893316981
53001,0.005021910277145842
53501,0.005107634213492686
54001,0.005527044328026763
54501,0.005237892376555229
55001,0.005297933368296452
55501,0.005308599269313564
56001,0.005790434120555838
56501,0.005741549720748294
57001,0.005516646311172237
57501,0.0054109654955897275
58001,0.005494773388547558
58501,0.005843707311359209
59001,0.005875197546105257
59501,0.0060793050126871015
60001,0.006163921709276595
60501,0.0060214429992661925
61001,0.006087240498486085
61501,0.005673080725949604
62001,0.005863358575113543
62501,0.00584881201903501
63001,0.006328803480699281
63501,0.006359629868575778
64001,0.006110951124893078
64501,0.006027369907737244
65001,0.0061460207289512955
65501,0.006277595168193046
66001,0.006662868410363257
66501,0.006809980869948896
67001,0.006720953079283081
67501,0.006801934172049346
68001,0.00691265447302478
68501,0.0066025773318488705
69001,0.007011513084979668
69501,0.006567367149272801
70001,0.007081774177866054
70501,0.00706827858190188
71001,0.00678172911940523
71501,0.007119455131290835
72001,0.007261394300483579
72501,0.007329285976661003
73001,0.0072690158857472474
73501,0.007378037042060853
74001,0.006977161782791777
74501,0.0070356539064803094
75001,0.007031087776595671
75501,0.007603872705976371
